Date,CustomerId,ItemId,Quantity,UnitPrice,Discount,Subtotal,ItemName
2025-04-18,CUST0139,ITEM017,3,18.69,0.08,51.58,Stapler
2025-04-02,CUST0015,ITEM023,6,18.15,0.04,104.54,Sketch Pad
2025-05-12,CUST0111,ITEM026,5,40.33,0.02,197.62,Desk Organizer
2025-03-10,CUST0110,ITEM008,6,43.98,0.02,258.6,Ruler
2025-03-03,CUST0050,ITEM001,3,21.85,0.01,64.89,Notebook
2025-04-12,CUST0100,ITEM006,5,12.02,0.11,53.49,Marker
2025-03-13,CUST0135,ITEM021,8,32.53,0.12,229.01,Clipboard
2025-03-13,CUST0008,ITEM008,4,43.98,0.19,142.5,Ruler
2025-04-06,CUST0092,ITEM008,7,43.98,0.0,307.86,Ruler
2025-03-31,CUST0086,ITEM028,4,28.14,0.09,102.43,Label Maker
2025-03-10,CUST0146,ITEM030,5,7.09,0.08,32.61,Push Pins
2025-03-05,CUST0002,ITEM012,5,48.65,0.06,228.66,Scissors
2025-03-04,CUST0115,ITEM007,7,7.61,0.05,50.61,Highlighter
2025-03-27,CUST0102,ITEM016,6,13.25,0.08,73.14,Calculator
2025-04-11,CUST0066,ITEM013,8,42.46,0.1,305.71,Tape
2025-03-28,CUST0008,ITEM017,7,18.69,0.1,117.75,Stapler
2025-03-22,CUST0106,ITEM011,4,5.93,0.03,23.01,Glue Stick
2025-04-13,CUST0005,ITEM013,8,42.46,0.15,288.73,Tape
2025-05-14,CUST0112,ITEM028,3,28.14,0.2,67.54,Label Maker
2025-03-12,CUST0088,ITEM007,4,7.61,0.08,28.0,Highlighter
2025-03-22,CUST0018,ITEM009,8,32.05,0.17,212.81,Compass
2025-05-16,CUST0078,ITEM026,3,40.33,0.19,98.0,Desk Organizer
2025-04-29,CUST0124,ITEM017,2,18.69,0.18,30.65,Stapler
2025-03-08,CUST0018,ITEM009,8,32.05,0.19,207.68,Compass
2025-04-28,CUST0078,ITEM014,8,14.56,0.17,96.68,Binder
2025-04-13,CUST0117,ITEM024,10,21.49,0.07,199.86,Index Cards
2025-04-02,CUST0102,ITEM017,5,18.69,0.13,81.3,Stapler
2025-04-06,CUST0122,ITEM014,1,14.56,0.19,11.79,Binder
2025-05-03,CUST0139,ITEM029,4,31.66,0.01,125.37,Bulletin Board
2025-05-14,CUST0068,ITEM012,8,48.65,0.03,377.52,Scissors
2025-03-25,CUST0006,ITEM014,4,14.56,0.2,46.59,Binder
2025-04-20,CUST0004,ITEM007,2,7.61,0.17,12.63,Highlighter
2025-04-02,CUST0073,ITEM023,7,18.15,0.13,110.53,Sketch Pad
2025-04-30,CUST0128,ITEM022,8,11.28,0.19,73.09,Graph Paper
2025-03-03,CUST0033,ITEM027,6,13.99,0.1,75.55,File Tray
2025-05-03,CUST0112,ITEM001,6,21.85,0.19,106.19,Notebook
2025-05-11,CUST0011,ITEM005,3,12.02,0.12,31.73,Sharpener
2025-04-03,CUST0036,ITEM028,7,28.14,0.01,195.01,Label Maker
2025-03-19,CUST0114,ITEM028,3,28.14,0.18,69.22,Label Maker
2025-04-11,CUST0038,ITEM010,3,36.86,0.1,99.52,Protractor
2025-04-06,CUST0018,ITEM001,4,21.85,0.18,71.67,Notebook
2025-04-23,CUST0040,ITEM027,4,13.99,0.19,45.33,File Tray
2025-05-12,CUST0046,ITEM001,5,21.85,0.19,88.49,Notebook
2025-03-17,CUST0048,ITEM022,4,11.28,0.13,39.25,Graph Paper
2025-03-14,CUST0081,ITEM007,5,7.61,0.08,35.01,Highlighter
2025-05-15,CUST0024,ITEM028,7,28.14,0.1,177.28,Label Maker
2025-04-01,CUST0060,ITEM019,6,24.44,0.12,129.04,Sticky Notes
2025-03-07,CUST0109,ITEM028,3,28.14,0.12,74.29,Label Maker
2025-04-16,CUST0141,ITEM028,3,28.14,0.02,82.73,Label Maker
2025-04-03,CUST0022,ITEM030,8,7.09,0.19,45.94,Push Pins
2025-03-19,CUST0075,ITEM020,2,18.11,0.08,33.32,Whiteboard Marker
2025-04-23,CUST0049,ITEM030,4,7.09,0.11,25.24,Push Pins
2025-04-08,CUST0086,ITEM013,10,42.46,0.11,377.89,Tape
2025-04-23,CUST0036,ITEM003,11,37.94,0.14,358.91,Pen
2025-04-05,CUST0145,ITEM018,3,28.61,0.03,83.26,Paper Clips
2025-03-12,CUST0052,ITEM005,4,12.02,0.02,47.12,Sharpener
2025-04-01,CUST0108,ITEM023,9,18.15,0.1,147.01,Sketch Pad
2025-05-01,CUST0138,ITEM012,11,48.65,0.15,454.88,Scissors
2025-04-06,CUST0117,ITEM015,4,13.18,0.11,46.92,Folder
2025-04-23,CUST0115,ITEM023,5,18.15,0.16,76.23,Sketch Pad
2025-05-13,CUST0046,ITEM015,2,13.18,0.15,22.41,Folder
2025-05-09,CUST0022,ITEM019,9,24.44,0.03,213.36,Sticky Notes
2025-05-15,CUST0146,ITEM015,1,13.18,0.12,11.6,Folder
2025-03-19,CUST0007,ITEM014,3,14.56,0.08,40.19,Binder
2025-05-09,CUST0039,ITEM003,9,37.94,0.04,327.8,Pen
2025-03-16,CUST0036,ITEM006,4,12.02,0.04,46.16,Marker
2025-04-16,CUST0065,ITEM016,5,13.25,0.01,65.59,Calculator
2025-04-24,CUST0077,ITEM017,3,18.69,0.04,53.83,Stapler
2025-03-24,CUST0012,ITEM022,2,11.28,0.08,20.76,Graph Paper
2025-03-30,CUST0017,ITEM023,5,18.15,0.14,78.04,Sketch Pad
2025-04-29,CUST0148,ITEM024,8,21.49,0.12,151.29,Index Cards
2025-04-23,CUST0030,ITEM007,2,7.61,0.1,13.7,Highlighter
2025-05-15,CUST0059,ITEM007,5,7.61,0.08,35.01,Highlighter
2025-04-13,CUST0103,ITEM007,6,7.61,0.15,38.81,Highlighter
2025-03-31,CUST0091,ITEM013,4,42.46,0.01,168.14,Tape
2025-03-31,CUST0038,ITEM019,6,24.44,0.01,145.17,Sticky Notes
2025-03-27,CUST0049,ITEM002,6,47.78,0.2,229.34,Pencil
2025-03-30,CUST0103,ITEM016,6,13.25,0.03,77.11,Calculator
2025-04-17,CUST0130,ITEM015,7,13.18,0.17,76.58,Folder
2025-03-05,CUST0014,ITEM017,7,18.69,0.14,112.51,Stapler
2025-05-01,CUST0098,ITEM007,3,7.61,0.03,22.15,Highlighter
2025-03-20,CUST0026,ITEM015,2,13.18,0.07,24.51,Folder
2025-05-07,CUST0055,ITEM019,6,24.44,0.08,134.91,Sticky Notes
2025-03-16,CUST0034,ITEM008,6,43.98,0.14,226.94,Ruler
2025-03-29,CUST0122,ITEM018,6,28.61,0.1,154.49,Paper Clips
2025-04-11,CUST0059,ITEM009,4,32.05,0.07,119.23,Compass
2025-03-18,CUST0009,ITEM028,5,28.14,0.0,140.7,Label Maker
2025-03-15,CUST0019,ITEM003,3,37.94,0.06,106.99,Pen
2025-05-04,CUST0144,ITEM026,3,40.33,0.01,119.78,Desk Organizer
2025-04-12,CUST0074,ITEM025,8,25.52,0.2,163.33,Correction Fluid
2025-05-04,CUST0124,ITEM015,4,13.18,0.18,43.23,Folder
2025-05-11,CUST0039,ITEM015,5,13.18,0.11,58.65,Folder
2025-04-03,CUST0042,ITEM023,6,18.15,0.09,99.1,Sketch Pad
2025-04-02,CUST0091,ITEM011,9,5.93,0.16,44.83,Glue Stick
2025-04-10,CUST0008,ITEM010,5,36.86,0.16,154.81,Protractor
2025-05-07,CUST0099,ITEM006,9,12.02,0.14,93.03,Marker
2025-04-21,CUST0036,ITEM026,5,40.33,0.0,201.65,Desk Organizer
2025-04-18,CUST0039,ITEM002,3,47.78,0.05,136.17,Pencil
2025-03-13,CUST0111,ITEM028,4,28.14,0.05,106.93,Label Maker
2025-05-15,CUST0064,ITEM024,4,21.49,0.02,84.24,Index Cards
2025-03-05,CUST0033,ITEM013,4,42.46,0.04,163.05,Tape
2025-05-07,CUST0015,ITEM002,6,47.78,0.02,280.95,Pencil
2025-03-25,CUST0100,ITEM024,5,21.49,0.12,94.56,Index Cards
2025-03-17,CUST0025,ITEM010,2,36.86,0.07,68.56,Protractor
2025-03-30,CUST0008,ITEM013,9,42.46,0.16,321.0,Tape
2025-03-15,CUST0062,ITEM021,2,32.53,0.14,55.95,Clipboard
2025-03-12,CUST0008,ITEM020,5,18.11,0.0,90.55,Whiteboard Marker
2025-04-14,CUST0150,ITEM029,4,31.66,0.13,110.18,Bulletin Board
2025-05-02,CUST0082,ITEM030,5,7.09,0.08,32.61,Push Pins
2025-03-15,CUST0078,ITEM027,9,13.99,0.05,119.61,File Tray
2025-05-17,CUST0004,ITEM013,3,42.46,0.18,104.45,Tape
2025-04-24,CUST0014,ITEM006,6,12.02,0.14,62.02,Marker
2025-03-05,CUST0124,ITEM010,5,36.86,0.06,173.24,Protractor
2025-04-28,CUST0003,ITEM027,5,13.99,0.15,59.46,File Tray
2025-03-05,CUST0021,ITEM026,3,40.33,0.13,105.26,Desk Organizer
2025-05-13,CUST0044,ITEM007,3,7.61,0.06,21.46,Highlighter
2025-03-29,CUST0004,ITEM013,5,42.46,0.08,195.32,Tape
2025-03-05,CUST0112,ITEM025,1,25.52,0.08,23.48,Correction Fluid
2025-03-22,CUST0056,ITEM006,2,12.02,0.06,22.6,Marker
2025-03-15,CUST0054,ITEM002,6,47.78,0.03,278.08,Pencil
2025-05-04,CUST0033,ITEM002,2,47.78,0.01,94.6,Pencil
2025-04-25,CUST0002,ITEM011,7,5.93,0.16,34.87,Glue Stick
2025-04-21,CUST0144,ITEM010,2,36.86,0.01,72.98,Protractor
2025-03-24,CUST0111,ITEM010,6,36.86,0.05,210.1,Protractor
2025-04-01,CUST0123,ITEM009,8,32.05,0.14,220.5,Compass
2025-03-20,CUST0052,ITEM013,2,42.46,0.13,73.88,Tape
2025-05-05,CUST0043,ITEM028,4,28.14,0.15,95.68,Label Maker
2025-04-01,CUST0007,ITEM027,2,13.99,0.11,24.9,File Tray
2025-03-28,CUST0112,ITEM021,7,32.53,0.19,184.45,Clipboard
2025-04-13,CUST0054,ITEM017,6,18.69,0.02,109.9,Stapler
2025-03-12,CUST0014,ITEM013,3,42.46,0.07,118.46,Tape
2025-03-21,CUST0143,ITEM021,8,32.53,0.15,221.2,Clipboard
2025-04-26,CUST0021,ITEM008,3,43.98,0.05,125.34,Ruler
2025-04-23,CUST0043,ITEM029,5,31.66,0.05,150.38,Bulletin Board
2025-04-15,CUST0146,ITEM013,5,42.46,0.07,197.44,Tape
2025-05-02,CUST0109,ITEM029,5,31.66,0.08,145.64,Bulletin Board
2025-04-15,CUST0112,ITEM015,3,13.18,0.19,32.03,Folder
2025-05-09,CUST0146,ITEM028,5,28.14,0.17,116.78,Label Maker
2025-05-12,CUST0031,ITEM011,2,5.93,0.19,9.61,Glue Stick
2025-05-03,CUST0011,ITEM019,4,24.44,0.09,88.96,Sticky Notes
2025-04-10,CUST0048,ITEM028,10,28.14,0.05,267.33,Label Maker
2025-04-26,CUST0097,ITEM023,2,18.15,0.08,33.4,Sketch Pad
2025-03-30,CUST0051,ITEM023,8,18.15,0.01,143.75,Sketch Pad
2025-04-24,CUST0131,ITEM023,1,18.15,0.2,14.52,Sketch Pad
2025-04-24,CUST0144,ITEM029,4,31.66,0.18,103.84,Bulletin Board
2025-04-01,CUST0062,ITEM028,3,28.14,0.2,67.54,Label Maker
2025-03-12,CUST0134,ITEM008,7,43.98,0.06,289.39,Ruler
2025-04-07,CUST0022,ITEM025,3,25.52,0.15,65.08,Correction Fluid
2025-05-09,CUST0007,ITEM005,8,12.02,0.09,87.51,Sharpener
2025-04-19,CUST0114,ITEM030,4,7.09,0.05,26.94,Push Pins
2025-05-06,CUST0082,ITEM007,8,7.61,0.13,52.97,Highlighter
2025-04-03,CUST0085,ITEM023,5,18.15,0.11,80.77,Sketch Pad
2025-03-14,CUST0117,ITEM026,4,40.33,0.12,141.96,Desk Organizer
2025-03-14,CUST0107,ITEM009,8,32.05,0.07,238.45,Compass
2025-03-12,CUST0046,ITEM021,5,32.53,0.05,154.52,Clipboard
2025-04-11,CUST0080,ITEM030,4,7.09,0.2,22.69,Push Pins
2025-03-14,CUST0012,ITEM005,6,12.02,0.08,66.35,Sharpener
2025-03-16,CUST0070,ITEM004,6,31.94,0.08,176.31,Eraser
2025-03-23,CUST0033,ITEM004,4,31.94,0.06,120.09,Eraser
2025-03-11,CUST0004,ITEM030,9,7.09,0.19,51.69,Push Pins
2025-04-07,681ef40f11f6648efb65ba89,ITEM011,4,5.93,0.04,22.77,Glue Stick
2025-05-06,CUST0088,ITEM010,11,36.86,0.17,336.53,Protractor
2025-03-23,CUST0143,ITEM030,2,7.09,0.19,11.49,Push Pins
2025-04-03,CUST0040,ITEM001,14,21.85,0.14,263.07,Notebook
2025-03-23,CUST0109,ITEM018,6,28.61,0.07,159.64,Paper Clips
2025-04-04,CUST0036,ITEM013,4,42.46,0.12,149.46,Tape
2025-03-05,CUST0121,ITEM010,7,36.86,0.06,242.54,Protractor
2025-04-02,CUST0100,ITEM005,5,12.02,0.12,52.89,Sharpener
2025-04-27,CUST0147,ITEM005,5,12.02,0.1,54.09,Sharpener
2025-03-16,CUST0069,ITEM029,9,31.66,0.02,279.24,Bulletin Board
2025-03-15,CUST0149,ITEM006,5,12.02,0.08,55.29,Marker
2025-04-12,CUST0063,ITEM020,8,18.11,0.1,130.39,Whiteboard Marker
2025-05-15,CUST0107,ITEM008,6,43.98,0.09,240.13,Ruler
2025-03-09,CUST0107,ITEM020,7,18.11,0.15,107.75,Whiteboard Marker
2025-05-05,CUST0001,ITEM022,3,11.28,0.16,28.43,Graph Paper
2025-04-16,CUST0063,ITEM011,10,5.93,0.17,49.22,Glue Stick
2025-04-30,CUST0066,ITEM017,11,18.69,0.0,205.59,Stapler
2025-04-18,CUST0003,ITEM016,6,13.25,0.06,74.73,Calculator
2025-03-06,CUST0098,ITEM019,8,24.44,0.0,195.52,Sticky Notes
2025-04-13,CUST0112,ITEM016,5,13.25,0.07,61.61,Calculator
2025-04-24,CUST0131,ITEM026,5,40.33,0.15,171.4,Desk Organizer
2025-04-08,CUST0095,ITEM021,4,32.53,0.05,123.61,Clipboard
2025-03-17,CUST0126,ITEM028,4,28.14,0.02,110.31,Label Maker
2025-03-26,CUST0119,ITEM018,6,28.61,0.17,142.48,Paper Clips
2025-03-06,CUST0125,ITEM021,5,32.53,0.01,161.02,Clipboard
2025-03-30,CUST0042,ITEM030,4,7.09,0.13,24.67,Push Pins
2025-04-19,CUST0096,ITEM020,4,18.11,0.1,65.2,Whiteboard Marker
2025-03-26,CUST0084,ITEM007,7,7.61,0.11,47.41,Highlighter
2025-04-17,CUST0017,ITEM010,8,36.86,0.03,286.03,Protractor
2025-05-16,CUST0002,ITEM014,5,14.56,0.01,72.07,Binder
2025-03-11,CUST0095,ITEM008,5,43.98,0.06,206.71,Ruler
2025-04-28,CUST0079,ITEM029,7,31.66,0.07,206.11,Bulletin Board
2025-03-04,CUST0033,ITEM006,6,12.02,0.07,67.07,Marker
2025-05-02,CUST0066,ITEM011,10,5.93,0.02,58.11,Glue Stick
2025-05-03,CUST0017,ITEM030,1,7.09,0.05,6.74,Push Pins
2025-05-02,CUST0076,ITEM003,5,37.94,0.02,185.91,Pen
2025-03-14,CUST0132,ITEM029,5,31.66,0.11,140.89,Bulletin Board
2025-04-22,CUST0128,ITEM006,8,12.02,0.05,91.35,Marker
2025-04-20,CUST0125,ITEM009,6,32.05,0.15,163.45,Compass
2025-04-27,CUST0069,ITEM003,4,37.94,0.15,129.0,Pen
2025-03-26,CUST0135,ITEM020,2,18.11,0.05,34.41,Whiteboard Marker
2025-03-09,CUST0134,ITEM004,3,31.94,0.03,92.95,Eraser
2025-03-25,CUST0120,ITEM012,4,48.65,0.12,171.25,Scissors
2025-04-17,CUST0110,ITEM012,1,48.65,0.17,40.38,Scissors
2025-03-18,CUST0129,ITEM030,4,7.09,0.07,26.37,Push Pins
2025-03-24,CUST0100,ITEM014,4,14.56,0.16,48.92,Binder
2025-04-08,CUST0006,ITEM013,4,42.46,0.19,137.57,Tape
2025-03-27,CUST0030,ITEM020,7,18.11,0.04,121.7,Whiteboard Marker
2025-03-13,CUST0119,ITEM002,3,47.78,0.04,137.61,Pencil
2025-04-17,CUST0142,ITEM007,4,7.61,0.01,30.14,Highlighter
2025-04-11,CUST0017,ITEM023,4,18.15,0.05,68.97,Sketch Pad
2025-03-30,CUST0132,ITEM020,6,18.11,0.1,97.79,Whiteboard Marker
2025-05-07,CUST0040,ITEM027,6,13.99,0.13,73.03,File Tray
2025-03-27,CUST0022,ITEM023,5,18.15,0.08,83.49,Sketch Pad
2025-04-02,CUST0008,ITEM009,3,32.05,0.15,81.73,Compass
2025-03-05,CUST0046,ITEM008,5,43.98,0.07,204.51,Ruler
2025-04-28,CUST0090,ITEM017,6,18.69,0.11,99.8,Stapler
2025-04-18,CUST0010,ITEM014,2,14.56,0.04,27.96,Binder
2025-05-06,CUST0110,ITEM023,3,18.15,0.18,44.65,Sketch Pad
2025-04-08,CUST0133,ITEM004,7,31.94,0.1,201.22,Eraser
2025-04-22,CUST0139,ITEM028,4,28.14,0.18,92.3,Label Maker
2025-04-22,CUST0006,ITEM020,4,18.11,0.15,61.57,Whiteboard Marker
2025-04-04,CUST0103,ITEM005,9,12.02,0.01,107.1,Sharpener
2025-03-03,CUST0082,ITEM021,4,32.53,0.07,121.01,Clipboard
2025-04-21,CUST0057,ITEM021,7,32.53,0.0,227.71,Clipboard
2025-04-03,CUST0066,ITEM021,4,32.53,0.06,122.31,Clipboard
2025-05-11,CUST0083,ITEM016,10,13.25,0.14,113.95,Calculator
2025-04-23,CUST0047,ITEM012,3,48.65,0.19,118.22,Scissors
2025-04-17,CUST0078,ITEM028,5,28.14,0.16,118.19,Label Maker
2025-03-31,CUST0039,ITEM029,4,31.66,0.14,108.91,Bulletin Board
2025-03-31,CUST0098,ITEM024,1,21.49,0.02,21.06,Index Cards
2025-03-20,CUST0079,ITEM020,11,18.11,0.08,183.27,Whiteboard Marker
2025-04-05,CUST0087,ITEM027,2,13.99,0.05,26.58,File Tray
2025-05-03,CUST0144,ITEM027,3,13.99,0.16,35.25,File Tray
2025-03-13,CUST0077,ITEM026,6,40.33,0.02,237.14,Desk Organizer
2025-03-06,CUST0026,ITEM013,7,42.46,0.13,258.58,Tape
2025-03-19,CUST0106,ITEM022,3,11.28,0.01,33.5,Graph Paper
2025-04-24,CUST0059,ITEM003,3,37.94,0.1,102.44,Pen
2025-05-06,CUST0081,ITEM027,8,13.99,0.03,108.56,File Tray
2025-05-16,CUST0054,ITEM005,7,12.02,0.08,77.41,Sharpener
2025-04-21,CUST0138,ITEM014,4,14.56,0.05,55.33,Binder
2025-03-15,CUST0137,ITEM025,2,25.52,0.16,42.87,Correction Fluid
2025-03-20,CUST0140,ITEM005,8,12.02,0.03,93.28,Sharpener
2025-03-29,CUST0003,ITEM012,5,48.65,0.01,240.82,Scissors
2025-05-17,CUST0013,ITEM007,7,7.61,0.15,45.28,Highlighter
2025-04-13,CUST0053,ITEM013,5,42.46,0.18,174.09,Tape
2025-04-03,CUST0066,ITEM020,5,18.11,0.01,89.64,Whiteboard Marker
2025-03-20,CUST0114,ITEM025,3,25.52,0.03,74.26,Correction Fluid
2025-03-27,CUST0130,ITEM016,6,13.25,0.07,73.93,Calculator
2025-03-12,CUST0023,ITEM007,5,7.61,0.18,31.2,Highlighter
2025-03-27,CUST0108,ITEM013,4,42.46,0.07,157.95,Tape
2025-03-06,CUST0065,ITEM001,6,21.85,0.01,129.79,Notebook
2025-05-16,CUST0048,ITEM007,7,7.61,0.01,52.74,Highlighter
2025-04-24,CUST0038,ITEM028,1,28.14,0.1,25.33,Label Maker
2025-03-31,CUST0120,ITEM005,3,12.02,0.17,29.93,Sharpener
2025-05-17,CUST0060,ITEM011,6,5.93,0.13,30.95,Glue Stick
2025-03-05,CUST0120,ITEM001,5,21.85,0.14,93.96,Notebook
2025-03-15,CUST0087,ITEM007,3,7.61,0.08,21.0,Highlighter
2025-05-08,CUST0042,ITEM014,5,14.56,0.05,69.16,Binder
2025-04-03,CUST0110,ITEM027,4,13.99,0.08,51.48,File Tray
2025-04-01,CUST0005,ITEM010,5,36.86,0.2,147.44,Protractor
2025-04-30,CUST0134,ITEM001,6,21.85,0.18,107.5,Notebook
2025-03-07,CUST0081,ITEM019,2,24.44,0.16,41.06,Sticky Notes
2025-04-25,CUST0009,ITEM018,6,28.61,0.16,144.19,Paper Clips
2025-04-25,CUST0053,ITEM011,2,5.93,0.1,10.67,Glue Stick
2025-03-05,CUST0056,ITEM019,6,24.44,0.16,123.18,Sticky Notes
2025-04-19,CUST0082,ITEM017,6,18.69,0.14,96.44,Stapler
2025-03-10,CUST0116,ITEM027,5,13.99,0.01,69.25,File Tray
2025-04-08,CUST0062,ITEM001,2,21.85,0.17,36.27,Notebook
2025-04-13,CUST0110,ITEM005,8,12.02,0.02,94.24,Sharpener
2025-05-09,CUST0048,ITEM029,4,31.66,0.15,107.64,Bulletin Board
2025-03-19,CUST0080,ITEM008,7,43.98,0.05,292.47,Ruler
2025-04-06,CUST0041,ITEM027,3,13.99,0.14,36.09,File Tray
2025-03-25,CUST0137,ITEM015,7,13.18,0.1,83.03,Folder
2025-03-07,CUST0003,ITEM006,6,12.02,0.18,59.14,Marker
2025-04-04,CUST0018,ITEM001,7,21.85,0.04,146.83,Notebook
2025-03-25,CUST0056,ITEM010,4,36.86,0.06,138.59,Protractor
2025-04-06,CUST0104,ITEM005,1,12.02,0.07,11.18,Sharpener
2025-04-05,CUST0085,ITEM027,6,13.99,0.07,78.06,File Tray
2025-03-19,CUST0031,ITEM030,6,7.09,0.03,41.26,Push Pins
2025-03-25,CUST0150,ITEM021,8,32.53,0.03,252.43,Clipboard
2025-04-11,CUST0147,ITEM015,10,13.18,0.16,110.71,Folder
2025-05-01,CUST0031,ITEM008,7,43.98,0.03,298.62,Ruler
2025-04-09,CUST0039,ITEM004,7,31.94,0.01,221.34,Eraser
2025-03-19,CUST0134,ITEM014,6,14.56,0.14,75.13,Binder
2025-04-05,CUST0140,ITEM012,10,48.65,0.09,442.72,Scissors
2025-05-07,CUST0003,ITEM002,8,47.78,0.11,340.19,Pencil
2025-03-17,CUST0008,ITEM026,6,40.33,0.0,241.98,Desk Organizer
2025-04-12,CUST0013,ITEM020,2,18.11,0.12,31.87,Whiteboard Marker
2025-04-05,CUST0075,ITEM025,7,25.52,0.14,153.63,Correction Fluid
2025-03-12,CUST0104,ITEM017,3,18.69,0.05,53.27,Stapler
2025-04-26,CUST0055,ITEM030,7,7.09,0.05,47.15,Push Pins
2025-05-01,CUST0024,ITEM003,5,37.94,0.02,185.91,Pen
2025-04-10,CUST0104,ITEM014,8,14.56,0.03,112.99,Binder
2025-05-17,CUST0008,ITEM013,4,42.46,0.09,154.55,Tape
2025-03-21,CUST0142,ITEM018,5,28.61,0.15,121.59,Paper Clips
2025-04-24,CUST0086,ITEM006,4,12.02,0.15,40.87,Marker
2025-03-28,CUST0082,ITEM023,8,18.15,0.01,143.75,Sketch Pad
2025-03-11,CUST0111,ITEM011,4,5.93,0.19,19.21,Glue Stick
2025-04-24,CUST0039,ITEM027,8,13.99,0.01,110.8,File Tray
2025-04-29,CUST0035,ITEM021,3,32.53,0.02,95.64,Clipboard
2025-03-29,CUST0017,ITEM003,5,37.94,0.03,184.01,Pen
2025-04-26,CUST0064,ITEM025,3,25.52,0.01,75.79,Correction Fluid
2025-04-25,CUST0099,ITEM029,6,31.66,0.14,163.37,Bulletin Board
2025-04-26,CUST0090,ITEM023,4,18.15,0.19,58.81,Sketch Pad
2025-03-05,CUST0041,ITEM022,6,11.28,0.06,63.62,Graph Paper
2025-04-05,CUST0007,ITEM011,12,5.93,0.16,59.77,Glue Stick
2025-04-04,CUST0002,ITEM012,6,48.65,0.09,265.63,Scissors
2025-05-12,CUST0122,ITEM017,6,18.69,0.04,107.65,Stapler
2025-04-23,CUST0016,ITEM014,6,14.56,0.07,81.24,Binder
2025-04-12,CUST0073,ITEM030,4,7.09,0.18,23.26,Push Pins
2025-04-04,CUST0022,ITEM023,11,18.15,0.11,177.69,Sketch Pad
2025-04-26,CUST0085,ITEM025,6,25.52,0.17,127.09,Correction Fluid
2025-04-12,CUST0128,ITEM019,7,24.44,0.11,152.26,Sticky Notes
2025-04-06,CUST0118,ITEM014,1,14.56,0.15,12.38,Binder
2025-05-08,CUST0118,ITEM004,3,31.94,0.19,77.61,Eraser
2025-04-07,CUST0098,ITEM026,11,40.33,0.08,408.14,Desk Organizer
2025-05-15,CUST0014,ITEM029,6,31.66,0.14,163.37,Bulletin Board
2025-05-08,CUST0048,ITEM027,4,13.99,0.08,51.48,File Tray
2025-04-21,CUST0021,ITEM004,7,31.94,0.09,203.46,Eraser
2025-05-05,CUST0082,ITEM004,4,31.94,0.09,116.26,Eraser
2025-04-09,CUST0096,ITEM023,4,18.15,0.01,71.87,Sketch Pad
2025-03-13,CUST0006,ITEM022,5,11.28,0.01,55.84,Graph Paper
2025-03-27,CUST0031,ITEM028,12,28.14,0.07,314.04,Label Maker
2025-03-09,CUST0131,ITEM026,9,40.33,0.06,341.19,Desk Organizer
2025-03-19,CUST0077,ITEM003,0,37.94,0.03,0.0,Pen
2025-03-18,CUST0028,ITEM002,4,47.78,0.01,189.21,Pencil
2025-04-14,CUST0133,ITEM028,8,28.14,0.18,184.6,Label Maker
2025-03-17,CUST0010,ITEM014,6,14.56,0.14,75.13,Binder
2025-03-23,CUST0095,ITEM004,3,31.94,0.13,83.36,Eraser
2025-03-08,CUST0082,ITEM021,7,32.53,0.09,207.22,Clipboard
2025-03-08,CUST0051,ITEM004,6,31.94,0.07,178.23,Eraser
2025-03-30,CUST0080,ITEM013,5,42.46,0.18,174.09,Tape
2025-05-04,CUST0105,ITEM016,4,13.25,0.19,42.93,Calculator
2025-04-21,CUST0115,ITEM015,4,13.18,0.19,42.7,Folder
2025-03-27,CUST0030,ITEM025,8,25.52,0.14,175.58,Correction Fluid
2025-04-24,CUST0044,ITEM022,6,11.28,0.0,67.68,Graph Paper
2025-04-01,CUST0092,ITEM006,8,12.02,0.06,90.39,Marker
2025-03-10,CUST0089,ITEM012,5,48.65,0.02,238.38,Scissors
2025-04-21,CUST0020,ITEM021,3,32.53,0.2,78.07,Clipboard
2025-04-06,CUST0100,ITEM022,5,11.28,0.11,50.2,Graph Paper
2025-04-21,CUST0132,ITEM007,5,7.61,0.05,36.15,Highlighter
2025-03-28,CUST0016,ITEM003,6,37.94,0.1,204.88,Pen
2025-03-10,CUST0005,ITEM002,6,47.78,0.02,280.95,Pencil
2025-04-06,CUST0078,ITEM024,3,21.49,0.02,63.18,Index Cards
2025-04-02,CUST0079,ITEM007,10,7.61,0.09,69.25,Highlighter
2025-03-21,CUST0095,ITEM006,8,12.02,0.16,80.77,Marker
2025-04-14,CUST0018,ITEM025,5,25.52,0.15,108.46,Correction Fluid
2025-03-06,CUST0132,ITEM023,4,18.15,0.11,64.61,Sketch Pad
2025-04-13,CUST0055,ITEM020,1,18.11,0.02,17.75,Whiteboard Marker
2025-03-18,CUST0116,ITEM025,4,25.52,0.18,83.71,Correction Fluid
2025-03-03,CUST0020,ITEM014,11,14.56,0.18,131.33,Binder
2025-04-13,CUST0123,ITEM005,1,12.02,0.03,11.66,Sharpener
2025-03-23,CUST0009,ITEM012,4,48.65,0.18,159.57,Scissors
2025-03-12,CUST0067,ITEM029,12,31.66,0.16,319.13,Bulletin Board
2025-05-10,CUST0056,ITEM011,5,5.93,0.12,26.09,Glue Stick
2025-04-08,CUST0131,ITEM017,6,18.69,0.02,109.9,Stapler
2025-03-05,CUST0024,ITEM009,4,32.05,0.04,123.07,Compass
